loss,accuracy,val_loss,val_accuracy
0.9471093416213989,0.9066106081008911,1.0073820352554321,0.9375
0.6540533900260925,0.9416195154190063,8.195638088182022e-07,1.0
0.5912976264953613,0.9431729912757874,0.12468723207712173,0.9375
