loss,accuracy,val_loss,val_accuracy
0.5687749981880188,0.9394279718399048,0.30188706517219543,0.9375
0.5379129648208618,0.9481385946273804,0.11837956309318542,0.9375
0.44356396794319153,0.9469318389892578,0.11206039041280746,0.9375
