loss,accuracy,val_loss,val_accuracy
0.8782255053520203,0.9190523624420166,0.11203394830226898,0.9375
0.507718563079834,0.9522303342819214,0.11203135550022125,0.9375
0.4909060597419739,0.9521749019622803,0.11202852427959442,0.9375
