loss,accuracy,val_loss,val_accuracy
0.8981996178627014,0.9375832080841064,5.960463909104874e-07,1.0
0.8588758707046509,0.9443658590316772,5.960463909104874e-07,1.0
0.8756210207939148,0.9435474872589111,5.960463909104874e-07,1.0
